# CentOS Stream RPM Package Patch Files Analysis
# Analysis Date: 2025-08-05 15:04:37
# Total Packages Analyzed: 4446
# Packages with Patch Files: 1113
# Percentage: 25.0%
#
package_name,project_id,web_url,patch_count
paps,23681968,https://gitlab.com/redhat/centos-stream/rpms/paps,21
papi,23681967,https://gitlab.com/redhat/centos-stream/rpms/papi,3
pam,23681949,https://gitlab.com/redhat/centos-stream/rpms/pam,9
PackageKit,23681931,https://gitlab.com/redhat/centos-stream/rpms/PackageKit,5
p11-kit,23681925,https://gitlab.com/redhat/centos-stream/rpms/p11-kit,1
ostree,23681914,https://gitlab.com/redhat/centos-stream/rpms/ostree,1
os-prober,23681913,https://gitlab.com/redhat/centos-stream/rpms/os-prober,14
osinfo-db-tools,23681909,https://gitlab.com/redhat/centos-stream/rpms/osinfo-db-tools,1
oscap-anaconda-addon,23681887,https://gitlab.com/redhat/centos-stream/rpms/oscap-anaconda-addon,1
orc,23681876,https://gitlab.com/redhat/centos-stream/rpms/orc,1
openwsman,23681870,https://gitlab.com/redhat/centos-stream/rpms/openwsman,7
openssl-ibmca,23681851,https://gitlab.com/redhat/centos-stream/rpms/openssl-ibmca,1
openssl,23681848,https://gitlab.com/redhat/centos-stream/rpms/openssl,55
openssh,23681846,https://gitlab.com/redhat/centos-stream/rpms/openssh,61
opensp,23681845,https://gitlab.com/redhat/centos-stream/rpms/opensp,5
openslp,23681832,https://gitlab.com/redhat/centos-stream/rpms/openslp,7
openscap,23681824,https://gitlab.com/redhat/centos-stream/rpms/openscap,1
opensc,23681821,https://gitlab.com/redhat/centos-stream/rpms/opensc,2
openoffice.org-dict-cs_CZ,23681816,https://gitlab.com/redhat/centos-stream/rpms/openoffice.org-dict-cs_CZ,1
openldap,23681790,https://gitlab.com/redhat/centos-stream/rpms/openldap,14
openjpeg2,23681787,https://gitlab.com/redhat/centos-stream/rpms/openjpeg2,3
openjade,23681785,https://gitlab.com/redhat/centos-stream/rpms/openjade,9
OpenIPMI,23681777,https://gitlab.com/redhat/centos-stream/rpms/OpenIPMI,4
openexr,23681771,https://gitlab.com/redhat/centos-stream/rpms/openexr,4
opendnssec,23681768,https://gitlab.com/redhat/centos-stream/rpms/opendnssec,9
opencryptoki,23681754,https://gitlab.com/redhat/centos-stream/rpms/opencryptoki,5
openchange,23681743,https://gitlab.com/redhat/centos-stream/rpms/openchange,4
openblas,23681735,https://gitlab.com/redhat/centos-stream/rpms/openblas,6
oniguruma,23681724,https://gitlab.com/redhat/centos-stream/rpms/oniguruma,1
oddjob,23681713,https://gitlab.com/redhat/centos-stream/rpms/oddjob,2
ocaml,23681558,https://gitlab.com/redhat/centos-stream/rpms/ocaml,7
numpy,23681527,https://gitlab.com/redhat/centos-stream/rpms/numpy,2
numatop,23681520,https://gitlab.com/redhat/centos-stream/rpms/numatop,38
numad,23681514,https://gitlab.com/redhat/centos-stream/rpms/numad,3
numactl,23681510,https://gitlab.com/redhat/centos-stream/rpms/numactl,2
nss,23681485,https://gitlab.com/redhat/centos-stream/rpms/nss,27
nmap,23681455,https://gitlab.com/redhat/centos-stream/rpms/nmap,8
nginx,23681430,https://gitlab.com/redhat/centos-stream/rpms/nginx,5
nftables,23681423,https://gitlab.com/redhat/centos-stream/rpms/nftables,16
nfs-utils,23681419,https://gitlab.com/redhat/centos-stream/rpms/nfs-utils,14
nfs4-acl-tools,23681413,https://gitlab.com/redhat/centos-stream/rpms/nfs4-acl-tools,1
NetworkManager-libreswan,23681405,https://gitlab.com/redhat/centos-stream/rpms/NetworkManager-libreswan,2
network-manager-applet,23681400,https://gitlab.com/redhat/centos-stream/rpms/network-manager-applet,1
net-tools,23681391,https://gitlab.com/redhat/centos-stream/rpms/net-tools,12
nettle,23681386,https://gitlab.com/redhat/centos-stream/rpms/nettle,4
net-snmp,23681384,https://gitlab.com/redhat/centos-stream/rpms/net-snmp,28
netpbm,23681377,https://gitlab.com/redhat/centos-stream/rpms/netpbm,18
netlabel_tools,23681373,https://gitlab.com/redhat/centos-stream/rpms/netlabel_tools,7
ndctl,23681358,https://gitlab.com/redhat/centos-stream/rpms/ndctl,1
ncurses,23681353,https://gitlab.com/redhat/centos-stream/rpms/ncurses,3
nbdkit,23681343,https://gitlab.com/redhat/centos-stream/rpms/nbdkit,8
nautilus,23681326,https://gitlab.com/redhat/centos-stream/rpms/nautilus,1
nano,23681307,https://gitlab.com/redhat/centos-stream/rpms/nano,1
mutter,23681208,https://gitlab.com/redhat/centos-stream/rpms/mutter,44
mutt,23681201,https://gitlab.com/redhat/centos-stream/rpms/mutt,9
mtx,23681189,https://gitlab.com/redhat/centos-stream/rpms/mtx,2
mtr,23681182,https://gitlab.com/redhat/centos-stream/rpms/mtr,2
mtools,23681179,https://gitlab.com/redhat/centos-stream/rpms/mtools,4
mrtg,23681169,https://gitlab.com/redhat/centos-stream/rpms/mrtg,4
mpich,23681165,https://gitlab.com/redhat/centos-stream/rpms/mpich,7
mokutil,23681130,https://gitlab.com/redhat/centos-stream/rpms/mokutil,6
mod_wsgi,23681123,https://gitlab.com/redhat/centos-stream/rpms/mod_wsgi,2
mod_md,23681107,https://gitlab.com/redhat/centos-stream/rpms/mod_md,1
mod_fcgid,23681085,https://gitlab.com/redhat/centos-stream/rpms/mod_fcgid,6
ModemManager,23681082,https://gitlab.com/redhat/centos-stream/rpms/ModemManager,12
minicom,23681013,https://gitlab.com/redhat/centos-stream/rpms/minicom,2
mingw-crt,23680886,https://gitlab.com/redhat/centos-stream/rpms/mingw-crt,1
microcode_ctl,23680877,https://gitlab.com/redhat/centos-stream/rpms/microcode_ctl,17
mesa-demos,23680854,https://gitlab.com/redhat/centos-stream/rpms/mesa-demos,2
mesa,23680852,https://gitlab.com/redhat/centos-stream/rpms/mesa,5
memcached,23680844,https://gitlab.com/redhat/centos-stream/rpms/memcached,1
mecab,23680838,https://gitlab.com/redhat/centos-stream/rpms/mecab,1
mdadm,23680824,https://gitlab.com/redhat/centos-stream/rpms/mdadm,43
mc,23680812,https://gitlab.com/redhat/centos-stream/rpms/mc,4
maven-surefire,23680802,https://gitlab.com/redhat/centos-stream/rpms/maven-surefire,2
maven-shared-utils,23680795,https://gitlab.com/redhat/centos-stream/rpms/maven-shared-utils,1
maven-shared-io,23680786,https://gitlab.com/redhat/centos-stream/rpms/maven-shared-io,1
maven-resolver,23680761,https://gitlab.com/redhat/centos-stream/rpms/maven-resolver,1
maven-filtering,23680715,https://gitlab.com/redhat/centos-stream/rpms/maven-filtering,1
maven-artifact-transfer,23680673,https://gitlab.com/redhat/centos-stream/rpms/maven-artifact-transfer,3
maven,23680659,https://gitlab.com/redhat/centos-stream/rpms/maven,3
mariadb-java-client,23680640,https://gitlab.com/redhat/centos-stream/rpms/mariadb-java-client,1
mariadb-connector-c,23680634,https://gitlab.com/redhat/centos-stream/rpms/mariadb-connector-c,1
man-db,23680628,https://gitlab.com/redhat/centos-stream/rpms/man-db,2
make,23680612,https://gitlab.com/redhat/centos-stream/rpms/make,5
m17n-lib,23680592,https://gitlab.com/redhat/centos-stream/rpms/m17n-lib,1
lzo,23680579,https://gitlab.com/redhat/centos-stream/rpms/lzo,4
lynx,23680568,https://gitlab.com/redhat/centos-stream/rpms/lynx,3
lvm2,23680562,https://gitlab.com/redhat/centos-stream/rpms/lvm2,8
luksmeta,23680558,https://gitlab.com/redhat/centos-stream/rpms/luksmeta,3
lua,23680519,https://gitlab.com/redhat/centos-stream/rpms/lua,36
lttng-ust,23680515,https://gitlab.com/redhat/centos-stream/rpms/lttng-ust,1
ltrace,23680510,https://gitlab.com/redhat/centos-stream/rpms/ltrace,39
lsof,23680497,https://gitlab.com/redhat/centos-stream/rpms/lsof,3
lshw,23680492,https://gitlab.com/redhat/centos-stream/rpms/lshw,8
lrzsz,23680481,https://gitlab.com/redhat/centos-stream/rpms/lrzsz,7
logwatch,23680423,https://gitlab.com/redhat/centos-stream/rpms/logwatch,5
logrotate,23680420,https://gitlab.com/redhat/centos-stream/rpms/logrotate,1
log4j,23680410,https://gitlab.com/redhat/centos-stream/rpms/log4j,2
lockdev,23680408,https://gitlab.com/redhat/centos-stream/rpms/lockdev,3
lm_sensors,23680405,https://gitlab.com/redhat/centos-stream/rpms/lm_sensors,5
lmdb,23680392,https://gitlab.com/redhat/centos-stream/rpms/lmdb,2
llvm,23680385,https://gitlab.com/redhat/centos-stream/rpms/llvm,14
lldpd,23680382,https://gitlab.com/redhat/centos-stream/rpms/lldpd,1
lldpad,23680379,https://gitlab.com/redhat/centos-stream/rpms/lldpad,4
linuxptp,23680359,https://gitlab.com/redhat/centos-stream/rpms/linuxptp,8
linuxdoc-tools,23680353,https://gitlab.com/redhat/centos-stream/rpms/linuxdoc-tools,4
libzfcphbaapi,23680334,https://gitlab.com/redhat/centos-stream/rpms/libzfcphbaapi,1
libyang,23680332,https://gitlab.com/redhat/centos-stream/rpms/libyang,1
libxslt,23680301,https://gitlab.com/redhat/centos-stream/rpms/libxslt,5
libxml2,23680262,https://gitlab.com/redhat/centos-stream/rpms/libxml2,10
libXft,23680241,https://gitlab.com/redhat/centos-stream/rpms/libXft,1
libxcrypt,23680221,https://gitlab.com/redhat/centos-stream/rpms/libxcrypt,1
libXau,23680210,https://gitlab.com/redhat/centos-stream/rpms/libXau,1
libX11,23680207,https://gitlab.com/redhat/centos-stream/rpms/libX11,2
libwnck3,23680189,https://gitlab.com/redhat/centos-stream/rpms/libwnck3,8
libwebp,23680181,https://gitlab.com/redhat/centos-stream/rpms/libwebp,6
libwacom,23680178,https://gitlab.com/redhat/centos-stream/rpms/libwacom,3
libvpx,23680177,https://gitlab.com/redhat/centos-stream/rpms/libvpx,7
libvirt,23667237,https://gitlab.com/redhat/centos-stream/rpms/libvirt,17
libva,23667203,https://gitlab.com/redhat/centos-stream/rpms/libva,1
libuser,23667183,https://gitlab.com/redhat/centos-stream/rpms/libuser,1
libtool,23667114,https://gitlab.com/redhat/centos-stream/rpms/libtool,8
libtirpc,23667087,https://gitlab.com/redhat/centos-stream/rpms/libtirpc,1
libtiff,23667077,https://gitlab.com/redhat/centos-stream/rpms/libtiff,2
libtheora,23667070,https://gitlab.com/redhat/centos-stream/rpms/libtheora,3
libthai,23667060,https://gitlab.com/redhat/centos-stream/rpms/libthai,2
libtasn1,23667039,https://gitlab.com/redhat/centos-stream/rpms/libtasn1,1
libssh,23666972,https://gitlab.com/redhat/centos-stream/rpms/libssh,1
libsrtp,23666965,https://gitlab.com/redhat/centos-stream/rpms/libsrtp,11
libsolv,23666928,https://gitlab.com/redhat/centos-stream/rpms/libsolv,1
libsndfile,23666921,https://gitlab.com/redhat/centos-stream/rpms/libsndfile,2
libsmi,23666916,https://gitlab.com/redhat/centos-stream/rpms/libsmi,14
libslirp,23666903,https://gitlab.com/redhat/centos-stream/rpms/libslirp,1
libshout,23666879,https://gitlab.com/redhat/centos-stream/rpms/libshout,2
libservicelog,23666870,https://gitlab.com/redhat/centos-stream/rpms/libservicelog,1
libserf,23666858,https://gitlab.com/redhat/centos-stream/rpms/libserf,5
libselinux,23666841,https://gitlab.com/redhat/centos-stream/rpms/libselinux,1
libsecret,23666837,https://gitlab.com/redhat/centos-stream/rpms/libsecret,1
libseccomp,23666836,https://gitlab.com/redhat/centos-stream/rpms/libseccomp,1
librsvg2,23666803,https://gitlab.com/redhat/centos-stream/rpms/librsvg2,3
librhsm,23666794,https://gitlab.com/redhat/centos-stream/rpms/librhsm,7
libreswan,23666781,https://gitlab.com/redhat/centos-stream/rpms/libreswan,10
librepo,23666758,https://gitlab.com/redhat/centos-stream/rpms/librepo,5
libreoffice,23666743,https://gitlab.com/redhat/centos-stream/rpms/libreoffice,33
librelp,23666735,https://gitlab.com/redhat/centos-stream/rpms/librelp,1
librdkafka,23666731,https://gitlab.com/redhat/centos-stream/rpms/librdkafka,1
libqmi,23666690,https://gitlab.com/redhat/centos-stream/rpms/libqmi,10
libqb,23666681,https://gitlab.com/redhat/centos-stream/rpms/libqb,5
libpwquality,23666677,https://gitlab.com/redhat/centos-stream/rpms/libpwquality,1
libpq,23666638,https://gitlab.com/redhat/centos-stream/rpms/libpq,3
libpng,23666631,https://gitlab.com/redhat/centos-stream/rpms/libpng,3
libpinyin,23666601,https://gitlab.com/redhat/centos-stream/rpms/libpinyin,1
libpfm,23666593,https://gitlab.com/redhat/centos-stream/rpms/libpfm,2
libpciaccess,23666580,https://gitlab.com/redhat/centos-stream/rpms/libpciaccess,2
libpcap,23666568,https://gitlab.com/redhat/centos-stream/rpms/libpcap,3
libpaper,23666562,https://gitlab.com/redhat/centos-stream/rpms/libpaper,3
libosinfo,23666540,https://gitlab.com/redhat/centos-stream/rpms/libosinfo,1
libocxl,23666472,https://gitlab.com/redhat/centos-stream/rpms/libocxl,1
libnotify,23666440,https://gitlab.com/redhat/centos-stream/rpms/libnotify,1
libnma,23666432,https://gitlab.com/redhat/centos-stream/rpms/libnma,1
libnftnl,23666415,https://gitlab.com/redhat/centos-stream/rpms/libnftnl,2
libnetfilter_conntrack,23666380,https://gitlab.com/redhat/centos-stream/rpms/libnetfilter_conntrack,2
libnet,23666374,https://gitlab.com/redhat/centos-stream/rpms/libnet,2
libnbd,23666359,https://gitlab.com/redhat/centos-stream/rpms/libnbd,15
libmtp,23666337,https://gitlab.com/redhat/centos-stream/rpms/libmtp,1
libmpeg2,23666318,https://gitlab.com/redhat/centos-stream/rpms/libmpeg2,1
libmodulemd,23666279,https://gitlab.com/redhat/centos-stream/rpms/libmodulemd,3
libmicrohttpd,23666243,https://gitlab.com/redhat/centos-stream/rpms/libmicrohttpd,1
libmbim,23666202,https://gitlab.com/redhat/centos-stream/rpms/libmbim,2
liblognorm,23666154,https://gitlab.com/redhat/centos-stream/rpms/liblognorm,4
libksba,23666120,https://gitlab.com/redhat/centos-stream/rpms/libksba,1
libkeepalive,23666100,https://gitlab.com/redhat/centos-stream/rpms/libkeepalive,5
libjpeg-turbo,23666094,https://gitlab.com/redhat/centos-stream/rpms/libjpeg-turbo,2
libisofs,23666074,https://gitlab.com/redhat/centos-stream/rpms/libisofs,2
libisoburn,23666070,https://gitlab.com/redhat/centos-stream/rpms/libisoburn,2
libipt,23666056,https://gitlab.com/redhat/centos-stream/rpms/libipt,2
libinput,23666043,https://gitlab.com/redhat/centos-stream/rpms/libinput,2
libijs,23666018,https://gitlab.com/redhat/centos-stream/rpms/libijs,1
libieee1284,23666011,https://gitlab.com/redhat/centos-stream/rpms/libieee1284,1
libICE,23665973,https://gitlab.com/redhat/centos-stream/rpms/libICE,1
libica,23665952,https://gitlab.com/redhat/centos-stream/rpms/libica,1
libguestfs,23665872,https://gitlab.com/redhat/centos-stream/rpms/libguestfs,8
libgphoto2,23665820,https://gitlab.com/redhat/centos-stream/rpms/libgphoto2,4
libgpg-error,23665810,https://gitlab.com/redhat/centos-stream/rpms/libgpg-error,1
libglvnd,23665785,https://gitlab.com/redhat/centos-stream/rpms/libglvnd,5
libgcrypt,23665664,https://gitlab.com/redhat/centos-stream/rpms/libgcrypt,6
libfido2,23665612,https://gitlab.com/redhat/centos-stream/rpms/libfido2,1
libffi,23665608,https://gitlab.com/redhat/centos-stream/rpms/libffi,1
libevent,23665580,https://gitlab.com/redhat/centos-stream/rpms/libevent,5
libev,23665563,https://gitlab.com/redhat/centos-stream/rpms/libev,2
libecpg,23665489,https://gitlab.com/redhat/centos-stream/rpms/libecpg,5
libeconf,23665479,https://gitlab.com/redhat/centos-stream/rpms/libeconf,2
libdrm,23665449,https://gitlab.com/redhat/centos-stream/rpms/libdrm,2
libdnf,23665443,https://gitlab.com/redhat/centos-stream/rpms/libdnf,18
libdatrie,23665399,https://gitlab.com/redhat/centos-stream/rpms/libdatrie,1
libdaemon,23665394,https://gitlab.com/redhat/centos-stream/rpms/libdaemon,1
libcdio,23665332,https://gitlab.com/redhat/centos-stream/rpms/libcdio,2
libcap-ng,23665325,https://gitlab.com/redhat/centos-stream/rpms/libcap-ng,1
libcap,23665319,https://gitlab.com/redhat/centos-stream/rpms/libcap,2
libcanberra,23665309,https://gitlab.com/redhat/centos-stream/rpms/libcanberra,2
libburn,23665289,https://gitlab.com/redhat/centos-stream/rpms/libburn,2
libblockdev,23665273,https://gitlab.com/redhat/centos-stream/rpms/libblockdev,3
libatasmart,23665247,https://gitlab.com/redhat/centos-stream/rpms/libatasmart,1
libassuan,23665235,https://gitlab.com/redhat/centos-stream/rpms/libassuan,2
libarchive,23665230,https://gitlab.com/redhat/centos-stream/rpms/libarchive,8
libao,23665221,https://gitlab.com/redhat/centos-stream/rpms/libao,2
libaio,23665218,https://gitlab.com/redhat/centos-stream/rpms/libaio,3
lftp,23665191,https://gitlab.com/redhat/centos-stream/rpms/lftp,5
less,23665175,https://gitlab.com/redhat/centos-stream/rpms/less,10
leptonica,23665168,https://gitlab.com/redhat/centos-stream/rpms/leptonica,1
ledmon,23665151,https://gitlab.com/redhat/centos-stream/rpms/ledmon,1
ldns,23665146,https://gitlab.com/redhat/centos-stream/rpms/ldns,7
latex2html,23665108,https://gitlab.com/redhat/centos-stream/rpms/latex2html,3
lapack,23665096,https://gitlab.com/redhat/centos-stream/rpms/lapack,24
lame,23665063,https://gitlab.com/redhat/centos-stream/rpms/lame,2
ksh,23665037,https://gitlab.com/redhat/centos-stream/rpms/ksh,5
krb5,23665015,https://gitlab.com/redhat/centos-stream/rpms/krb5,38
kmod,23664984,https://gitlab.com/redhat/centos-stream/rpms/kmod,2
kernel,23664863,https://gitlab.com/redhat/centos-stream/rpms/kernel,2
keepalived,23664856,https://gitlab.com/redhat/centos-stream/rpms/keepalived,2
kdump-anaconda-addon,23664850,https://gitlab.com/redhat/centos-stream/rpms/kdump-anaconda-addon,6
kbd,23664836,https://gitlab.com/redhat/centos-stream/rpms/kbd,10
kabi-dw,23664824,https://gitlab.com/redhat/centos-stream/rpms/kabi-dw,2
jzlib,23664818,https://gitlab.com/redhat/centos-stream/rpms/jzlib,1
junit5,23664803,https://gitlab.com/redhat/centos-stream/rpms/junit5,2
junit,23664797,https://gitlab.com/redhat/centos-stream/rpms/junit,2
Judy,23664776,https://gitlab.com/redhat/centos-stream/rpms/Judy,3
js-d3-flame-graph,23664700,https://gitlab.com/redhat/centos-stream/rpms/js-d3-flame-graph,1
jq,23664692,https://gitlab.com/redhat/centos-stream/rpms/jq,2
jna,23664655,https://gitlab.com/redhat/centos-stream/rpms/jna,7
jitterentropy,23664622,https://gitlab.com/redhat/centos-stream/rpms/jitterentropy,1
jbigkit,23664500,https://gitlab.com/redhat/centos-stream/rpms/jbigkit,5
java-1.8.0-openjdk,23664370,https://gitlab.com/redhat/centos-stream/rpms/java-1.8.0-openjdk,8
jasper,23664359,https://gitlab.com/redhat/centos-stream/rpms/jasper,5
jansson,23664351,https://gitlab.com/redhat/centos-stream/rpms/jansson,1
jansi,23664342,https://gitlab.com/redhat/centos-stream/rpms/jansi,1
jakarta-oro,23664293,https://gitlab.com/redhat/centos-stream/rpms/jakarta-oro,1
itstool,23664195,https://gitlab.com/redhat/centos-stream/rpms/itstool,2
isns-utils,23664180,https://gitlab.com/redhat/centos-stream/rpms/isns-utils,1
iscsi-initiator-utils,23664172,https://gitlab.com/redhat/centos-stream/rpms/iscsi-initiator-utils,15
irssi,23664166,https://gitlab.com/redhat/centos-stream/rpms/irssi,1
irqbalance,23664159,https://gitlab.com/redhat/centos-stream/rpms/irqbalance,46
ipxe,23664146,https://gitlab.com/redhat/centos-stream/rpms/ipxe,2
ipvsadm,23664140,https://gitlab.com/redhat/centos-stream/rpms/ipvsadm,1
iputils,23664136,https://gitlab.com/redhat/centos-stream/rpms/iputils,4
iptables,23664127,https://gitlab.com/redhat/centos-stream/rpms/iptables,8
ipset,23664122,https://gitlab.com/redhat/centos-stream/rpms/ipset,4
iprutils,23664113,https://gitlab.com/redhat/centos-stream/rpms/iprutils,1
ipmitool,23664104,https://gitlab.com/redhat/centos-stream/rpms/ipmitool,7
iperf3,23664099,https://gitlab.com/redhat/centos-stream/rpms/iperf3,2
ipa,23664088,https://gitlab.com/redhat/centos-stream/rpms/ipa,98
icu,23663980,https://gitlab.com/redhat/centos-stream/rpms/icu,5
icoutils,23663971,https://gitlab.com/redhat/centos-stream/rpms/icoutils,1
ibus-libzhuyin,23663925,https://gitlab.com/redhat/centos-stream/rpms/ibus-libzhuyin,1
ibus-libpinyin,23663920,https://gitlab.com/redhat/centos-stream/rpms/ibus-libpinyin,1
ibus-hangul,23663903,https://gitlab.com/redhat/centos-stream/rpms/ibus-hangul,3
ibus,23663894,https://gitlab.com/redhat/centos-stream/rpms/ibus,2
hyphen-lt,23663795,https://gitlab.com/redhat/centos-stream/rpms/hyphen-lt,1
hyphen-fa,23663746,https://gitlab.com/redhat/centos-stream/rpms/hyphen-fa,1
hyphen-eu,23663741,https://gitlab.com/redhat/centos-stream/rpms/hyphen-eu,1
hyphen-da,23663717,https://gitlab.com/redhat/centos-stream/rpms/hyphen-da,1
hyphen-cy,23663712,https://gitlab.com/redhat/centos-stream/rpms/hyphen-cy,1
hyperv-daemons,23663671,https://gitlab.com/redhat/centos-stream/rpms/hyperv-daemons,15
hunspell-wa,23663643,https://gitlab.com/redhat/centos-stream/rpms/hunspell-wa,1
hunspell-no,23663380,https://gitlab.com/redhat/centos-stream/rpms/hunspell-no,1
hunspell-mk,23663320,https://gitlab.com/redhat/centos-stream/rpms/hunspell-mk,1
hunspell-en,23662989,https://gitlab.com/redhat/centos-stream/rpms/hunspell-en,12
hunspell,23662806,https://gitlab.com/redhat/centos-stream/rpms/hunspell,1
httpd,23662793,https://gitlab.com/redhat/centos-stream/rpms/httpd,22
httpcomponents-core,23662781,https://gitlab.com/redhat/centos-stream/rpms/httpcomponents-core,2
httpcomponents-client,23662779,https://gitlab.com/redhat/centos-stream/rpms/httpcomponents-client,3
hspell,23662756,https://gitlab.com/redhat/centos-stream/rpms/hspell,1
hplip,23662746,https://gitlab.com/redhat/centos-stream/rpms/hplip,71
hostname,23662737,https://gitlab.com/redhat/centos-stream/rpms/hostname,1
hivex,23662731,https://gitlab.com/redhat/centos-stream/rpms/hivex,3
hicolor-icon-theme,23662699,https://gitlab.com/redhat/centos-stream/rpms/hicolor-icon-theme,1
hexedit,23662688,https://gitlab.com/redhat/centos-stream/rpms/hexedit,2
hdparm,23662654,https://gitlab.com/redhat/centos-stream/rpms/hdparm,6
harfbuzz,23662624,https://gitlab.com/redhat/centos-stream/rpms/harfbuzz,1
hamcrest,23662597,https://gitlab.com/redhat/centos-stream/rpms/hamcrest,1
gzip,23662590,https://gitlab.com/redhat/centos-stream/rpms/gzip,1
gvfs,23662580,https://gitlab.com/redhat/centos-stream/rpms/gvfs,8
gutenprint,23662572,https://gitlab.com/redhat/centos-stream/rpms/gutenprint,9
gtk4,23662484,https://gitlab.com/redhat/centos-stream/rpms/gtk4,6
gtk3,23662477,https://gitlab.com/redhat/centos-stream/rpms/gtk3,4
gstreamer1-plugins-good,23662451,https://gitlab.com/redhat/centos-stream/rpms/gstreamer1-plugins-good,1
gstreamer1-plugins-base,23662446,https://gitlab.com/redhat/centos-stream/rpms/gstreamer1-plugins-base,1
gstreamer1-plugins-bad-free,23662438,https://gitlab.com/redhat/centos-stream/rpms/gstreamer1-plugins-bad-free,1
gstreamer1,23662434,https://gitlab.com/redhat/centos-stream/rpms/gstreamer1,2
gssproxy,23662427,https://gitlab.com/redhat/centos-stream/rpms/gssproxy,3
gsm,23662397,https://gitlab.com/redhat/centos-stream/rpms/gsm,2
gsettings-desktop-schemas,23662379,https://gitlab.com/redhat/centos-stream/rpms/gsettings-desktop-schemas,1
grub2,23662365,https://gitlab.com/redhat/centos-stream/rpms/grub2,97
groff,23662350,https://gitlab.com/redhat/centos-stream/rpms/groff,13
grep,23662333,https://gitlab.com/redhat/centos-stream/rpms/grep,2
graphviz,23662316,https://gitlab.com/redhat/centos-stream/rpms/graphviz,2
graphite2,23662309,https://gitlab.com/redhat/centos-stream/rpms/graphite2,2
graphene,23662296,https://gitlab.com/redhat/centos-stream/rpms/graphene,2
grafana-pcp,23662287,https://gitlab.com/redhat/centos-stream/rpms/grafana-pcp,3
grafana,23662282,https://gitlab.com/redhat/centos-stream/rpms/grafana,17
gpgme,23662256,https://gitlab.com/redhat/centos-stream/rpms/gpgme,7
google-noto-emoji-fonts,23662207,https://gitlab.com/redhat/centos-stream/rpms/google-noto-emoji-fonts,4
golang,23660233,https://gitlab.com/redhat/centos-stream/rpms/golang,2
gobject-introspection,23660228,https://gitlab.com/redhat/centos-stream/rpms/gobject-introspection,2
gnutls,23660224,https://gitlab.com/redhat/centos-stream/rpms/gnutls,29
gnupg2,23660211,https://gitlab.com/redhat/centos-stream/rpms/gnupg2,12
gnu-efi,23660201,https://gitlab.com/redhat/centos-stream/rpms/gnu-efi,2
gnome-tour,23660181,https://gitlab.com/redhat/centos-stream/rpms/gnome-tour,2
gnome-software,23660169,https://gitlab.com/redhat/centos-stream/rpms/gnome-software,2
gnome-shell-extensions,23660162,https://gitlab.com/redhat/centos-stream/rpms/gnome-shell-extensions,9
gnome-shell,23660147,https://gitlab.com/redhat/centos-stream/rpms/gnome-shell,21
gnome-settings-daemon,23660143,https://gitlab.com/redhat/centos-stream/rpms/gnome-settings-daemon,2
gnome-session,23660136,https://gitlab.com/redhat/centos-stream/rpms/gnome-session,7
gnome-remote-desktop,23660127,https://gitlab.com/redhat/centos-stream/rpms/gnome-remote-desktop,2
gnome-online-accounts,23660112,https://gitlab.com/redhat/centos-stream/rpms/gnome-online-accounts,1
gnome-menus,23660104,https://gitlab.com/redhat/centos-stream/rpms/gnome-menus,2
gnome-keyring,23660091,https://gitlab.com/redhat/centos-stream/rpms/gnome-keyring,2
gnome-initial-setup,23660083,https://gitlab.com/redhat/centos-stream/rpms/gnome-initial-setup,1
gnome-font-viewer,23660071,https://gitlab.com/redhat/centos-stream/rpms/gnome-font-viewer,1
gnome-control-center,23660033,https://gitlab.com/redhat/centos-stream/rpms/gnome-control-center,5
gnome-color-manager,23660020,https://gitlab.com/redhat/centos-stream/rpms/gnome-color-manager,1
gmp,23659978,https://gitlab.com/redhat/centos-stream/rpms/gmp,6
glslang,23659968,https://gitlab.com/redhat/centos-stream/rpms/glslang,4
glibc,23659934,https://gitlab.com/redhat/centos-stream/rpms/glibc,5
glib2,23659930,https://gitlab.com/redhat/centos-stream/rpms/glib2,6
gjs,23659905,https://gitlab.com/redhat/centos-stream/rpms/gjs,12
git,23659897,https://gitlab.com/redhat/centos-stream/rpms/git,6
giflib,23659884,https://gitlab.com/redhat/centos-stream/rpms/giflib,6
ghostscript,23659879,https://gitlab.com/redhat/centos-stream/rpms/ghostscript,18
gettext,23659061,https://gitlab.com/redhat/centos-stream/rpms/gettext,2
geoclue2,23659028,https://gitlab.com/redhat/centos-stream/rpms/geoclue2,1
gdm,23658991,https://gitlab.com/redhat/centos-stream/rpms/gdm,10
gdk-pixbuf2,23658983,https://gitlab.com/redhat/centos-stream/rpms/gdk-pixbuf2,1
gdbm,23658964,https://gitlab.com/redhat/centos-stream/rpms/gdbm,1
gdb,23658956,https://gitlab.com/redhat/centos-stream/rpms/gdb,26
gdal,23658953,https://gitlab.com/redhat/centos-stream/rpms/gdal,3
gd,23658947,https://gitlab.com/redhat/centos-stream/rpms/gd,2
gcr,23658941,https://gitlab.com/redhat/centos-stream/rpms/gcr,1
gcc,23658927,https://gitlab.com/redhat/centos-stream/rpms/gcc,16
gawk,23658909,https://gitlab.com/redhat/centos-stream/rpms/gawk,1
galera,23658899,https://gitlab.com/redhat/centos-stream/rpms/galera,3
fxload,23658894,https://gitlab.com/redhat/centos-stream/rpms/fxload,3
fuse3,23658844,https://gitlab.com/redhat/centos-stream/rpms/fuse3,2
